Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,576,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,643801,NA,km2,France,France,Europe,45.16667,5.71667,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,629,Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan.,"IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,643801,NA,km2,France,France,Europe,47,3,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Monitoring - sighting,No
NA,22721,"COSEWIC (2012). COSEWIC assessment and status report on the Grizzly Bear Ursus arctos in Canada. Ottawa, Committee on the Status of Endangered Wildlife in Canada: xiv + 84.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,661848,NA,km2,Alberta,Canada,North America,52.42922,-117.30102,FALSE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Survey,No
NA,4963,Wolf depredation trends and the use of fladry barriers to protect livestock in western North America," Musiani, M., C. Mamo, et al. (2003). Wolf depredation trends and the use of fladry barriers to protect livestock in western North America."" Conservation Biology 17(6): 1538-1547.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,850812,NA,km2,"Idaho, Montana and Wyoming",United States,North America,44.49667,-111.05583,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Unknown - population estimate from US Fish and Wildlife Service,No
NA,234,"Project Tiger, Tiger Directorate, Ministry of Enviornment, Government of India"," Government of India (2006). Project Tiger, Tiger Directorate, Ministry of Enviornment, Government of India.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,3287000,NA,km2,"India, all States",India,Asia,21.88333,80.66667,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Number of individuals,Total count (census) of the country-wide tiger population every four years,No
NA,11049,"Amur Leopard and Tiger Conservation in a social and economic context, Amur Leopard and Tiger Alliance"," Hötte, M. (2003). Amur Leopard and Tiger Conservation in a social and economic context, Amur Leopard and Tiger Alliance.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,6200000,NA,km2,Russian Far East,Russian Federation,Asia,46.73333,136.55,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of tigers,Unknown,No
NA,605,"A survey of Amur (Siberian) tigers in the Russian Far East, 2004-2005"," MIQUELLE, D. G., D. G. PIKUNOV, et al. (2005). A survey of Amur (Siberian) tigers in the Russian Far East, 2004-2005. S. t. Tiger., Save the Tiger.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,6200000,NA,km2,Russian Far East,Russian Federation,Asia,51.46667,117.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Estimate based on assessment of tiger tracks,No
NA,492,Close up in black and white,"Starbridge, S. (2000). Close up in black and white. Living Planet. Unknown. 1.",Mammalia,Carnivora,Ursidae,Ailuropoda,melanoleuca,,"David, 1869",Giant panda,9597000,NA,km2,China,China,Asia,35,105,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,3422,1999 World Wolf Status Report," Route, B. and L. Aylsworth (1999). 1999 World Wolf Status Report. . International Wolf.",Mammalia,Carnivora,Canidae,Canis,lupus,rufus,"Linnaeus, 1758",Grey wolf / Gray wolf,9834000,NA,km2,United States,United States,North America,39.83333,-98.58333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Individuals,Population estimate,No
NA,3483,Status of the Swift Fox (Vulpes velox) in Alberta," Cotterill, S. E. (1997). Status of the Swift Fox (Vulpes velox) in Alberta. Wildlife Status Report No. 7. Edmonton, Alberta, California, Alberta Environmental Protection, Wildlife Management Division: 17pp.",Mammalia,Carnivora,Canidae,Vulpes,velox,,"Say, 1823",Swift fox,9985000,NA,km2,Canada,Canada,North America,60,-98,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Estimate/Census,No
NA,4363,Habitat preference of Canada lynx through a cycle in snowshoe hare abundance," Mowat, G. and B. Slough (2003). Habitat preference of Canada lynx through a cycle in snowshoe hare abundance."" Canadian Journal of Zoology 81: 1736-1745.""",Mammalia,Carnivora,Felidae,Lynx,canadensis,,"Kerr, 1792",Canadian lynx,NA,Small,NA,"100km southeast of Whitehorse, south-central Yukon",Canada,North America,60.25,-135.33333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Density (no. of lynx per 100 km²),live trapping,No
NA,8200,Birds and Mammals along the Agapa River  Central part of Taimyr Peninsula in Ecosystem biodiversity on the Putorana Plateau and surrounding areas.," Kharitonov, S. P., N. A. Egerova, et al. (2007). Birds and Mammals along the Agapa River  Central part of Taimyr Peninsula in Ecosystem biodiversity on the Putorana Plateau and surrounding areas.""""",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,NA,Small,NA,"Agapa River Valley, Taimyr",Russian Federation,Asia,76.01667,104.01667,FALSE,Terrestrial,Tundra,Palearctic,Yes,No,No,Number of dens,unknown (presumably regular annual surveys),No
NA,2233,Polar Bear (Ursus maritimus): Chukchi/Bering Seas Stock, U.S. Fish and Wildlife Service Marine Mammals Management (2002). Polar Bear (Ursus maritimus): Chukchi/Bering Seas Stock. Stock Assessment Reports.,Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,Small,NA,Alaskan Stock,United States,North America,64.00028,-150.00028,FALSE,Marine,Unknown,Arctic,Yes,No,No,population estimate,Unknown,No
NA,10755,Albania. In: Status and conservation of the Eurasian lynx (Lynx lynx) in Europe in 2001," Bego, F. Z., Haki (2004). Albania. In: Status and conservation of the Eurasian lynx (Lynx lynx) in Europe in 2001. Lynx Survey Europe 2001. C. B.-W. Manuela von Arx, Fridolin Zimmermann and Urs Breitenmoser, Eurasian Lynx Online Information System for Europe: 239.",Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,NA,Small,NA,Albanian Alps & Central-Central East Albania,Albania,Europe,42.43333,19.88333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of lynx,Data collected by the inventory work organised by the District Forest Services of the General Directorate of Forest and Pastures/,No
NA,3482,Status of the Swift Fox (Vulpes velox) in Alberta," Cotterill, S. E. (1997). Status of the Swift Fox (Vulpes velox) in Alberta. Wildlife Status Report No. 7. Edmonton, Alberta, California, Alberta Environmental Protection, Wildlife Management Division: 17pp.",Mammalia,Carnivora,Canidae,Vulpes,velox,,"Say, 1823",Swift fox,NA,Medium,NA,Alberta/Saskatchewan Border Area,Canada,North America,55.37833,-109.86333,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Number of individuals,Combination of capture-recapture track-counts night lighting scat counts and unspecified survey,No
Sobrino2009,10416,Carnivore population trends in Spanish agrosystems after the reduction in food availability due to rabbit decline by rabbit haemorrhagic disease and improved waste management," Sobrino, R., P. Acevedo, et al. (2009). Carnivore population trends in Spanish agrosystems after the reduction in food availability due to rabbit decline by rabbit haemorrhagic disease and improved waste management."" European Journal of Wildlife Research 55(2): 161-165.""",Mammalia,Carnivora,Felidae,Felis,silvestris,,"(Schreber, 1777)",Wild cat,NA,Medium,NA,"Aragón region, North-eastern Iberian Peninsula",Spain,Europe,41.15,-5.03333,FALSE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Kilometric abundance index (KAI/100km,Vehicle transects,No
Sobrino2009,10418,Carnivore population trends in Spanish agrosystems after the reduction in food availability due to rabbit decline by rabbit haemorrhagic disease and improved waste management," Sobrino, R., P. Acevedo, et al. (2009). Carnivore population trends in Spanish agrosystems after the reduction in food availability due to rabbit decline by rabbit haemorrhagic disease and improved waste management."" European Journal of Wildlife Research 55(2): 161-165.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,"Aragón region, North-eastern Iberian Peninsula",Spain,Europe,41.15,-5.03333,FALSE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Kilometric abundance index (KAI/100km,Vehicle transects,No
NA,11014,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Borisovskoe Plateau, Russian Far East",Russian Federation,Asia,43.25,131.46667,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,11017,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Botchinski Zapovednik, Russian Far East",Russian Federation,Asia,48.08333,139.18333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,19692,"Zanella, N. (2018). Mammal data from University of Passo Fundo",,Mammalia,Carnivora,Canidae,Lycalopex,gymnocercus,,"(Fischer, 1814)",Pampas fox,NA,Small,NA,"Campus 1, University of Passo Fundo, Rio Grande do Sul",Brazil,Latin America and Caribbean,-28.229444,-52.388056,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Number of individuals,sand plots,No
NA,22764,"BC CDC (2002). Caribou, Moose and Wolves, Aerial Census, Cassiar Mountains, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Small,NA,"Cassiar, British Columbia",Canada,North America,59.498332,-128.978894,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Census,Aerial survey,No
NA,10732,Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes," Kurki, S., A. Nikula, et al. (1998). Abundances of red fox and pine marten in relation to the composition of boreal forest landscapes."" Journal of Animal Ecology 67(6): 874-886.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,Central Finland,Finland,Europe,64.56667,27.53333,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Track density (10km¯¹ 24h ¯¹ ),Finnish wildlife-triangle method - winter snow tracking census,No
NA,11491,The interactions of predator and hare populations in Finland - a study based on wildlife monitoring counts,"Kauhala, K. and P. Helle (2000). The interactions of predator and hare populations in Finland - a study based on wildlife monitoring counts."" Annales Zoologici Fennici 37(3): 151-160.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,Central Finland,Finland,Europe,63.626667,27.641667,TRUE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Track index - the number of crossings per 24h per 10km.,Wildlife triangle counts: In Finland there are around 1200  wildlife triangles situated randomly in forested areas. Then the country was split into 29 100km2 squares. Tracks crossing these triangles were counted 1-5 days after snowfall in each square. ,No
NA,506,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Central Finland,Finland,Europe,62.5,25.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,507,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Central Karelia,Russian Federation,Asia,64,32.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,10781,"Le statut de l’ours brun dans les Pyrénées françaises Historique, évolution, perspectives."," Camarra, J.-J., Coreau, Damien & Touchet, Pierrick (2007). Le statut de l’ours brun dans les Pyrénées françaises Historique, évolution, perspectives. faune sauvage. 277: 18-29.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Central-eastern Pyrénées, France",France,Europe,42.75,1.15,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Estimated number of bears,Estimates based upon intense monitoring of camera traps hair traps and tracking transects,No
NA,11512,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Cessey-sur-Tille, Côte-d'Or departement, Bourgogne region",France,Europe,47.280556,5.227778,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
Boulanger20041267,4358,Monitoring of grizzly bear population trends and demogaphy using DNA mark-recapture methods in the Owikeno Lake area of British Columbia," Boulanger, J., S. Himmer, et al. (2004). Monitoring of grizzly bear population trends and demogaphy using DNA mark-recapture methods in the Owikeno Lake area of British Columbia."" Canadian Journal of Zoology 82: 1267-1277.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Small,NA,"Chuckwalla-Ambach sampling area, Owikeno Lake, British Columbia",Canada,North America,52.36667,-126.75,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Count index,Helicopter surveys,No
NA,2232,Polar Bear (Ursus maritimus): Chukchi/Bering Seas Stock," U.S. Fish and Wildlife Service Marine Mammals Management (2002). Polar Bear (Ursus maritimus): Chukchi/Bering Seas Stock. Stock Assessment Reports.| NOAA (2010). Polar Bear (Ursus maritimus): Chukchi/Bering Seas Stock. Alaska Marine Mammal Stock Assessments, 2009. B. M. Allen and R. P. Angliss.",Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,Small,NA,Chukchi/Bering Sea Stock,United States,North America,51.65,179.43,FALSE,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Unknown,No
NA,4626,Assessing the risk of extinction for the Brown Bear (Ursus arctos) in the Cordillera Cantabrica  Spain," Wiegand, T., Javier, J., Stephan, T., Fernandez, A. (2004). Assessing the risk of extinction for the Brown Bear (Ursus arctos) in the Cordillera Cantabrica  Spain."" Ecological Monographs 68(4): 539-570.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Small,NA,"Cordillera Cantabrica, Northern Spain",Spain,Europe,43,-5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of females with cubs,Direct observation census,No
NA,4894,Estimating Population Size of Elusive Animals with DNA from Hunter-Collected Feces: Four Methods for Brown Bears," Bellemain, E., J. E. Swenson, et al. (2005). Estimating Population Size of Elusive Animals with DNA from Hunter-Collected Feces: Four Methods for Brown Bears."" Conservation Biology 19(1): 150-161.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Dalarna and Gavlaborg, Sweden",Sweden,Europe,61.26556,16.28083,TRUE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Fecal Samples,Mark-Recapyure,No
